"Date","Pioggia (mm)","","Temp. aria (�C)","","Umid.relat. aria (%)","","Dir. Vento (�)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
00:00:00 15/07/2015,         0.0,      1,        27.4,      1,        59.2,      1,         322,      1,         0.6,      1,       989.7,      1,     23903.3,      1
00:00:00 16/07/2015,         0.0,      1,        28.8,      1,        54.2,      1,         283,      1,         1.6,      1,       990.4,      1,     20554.4,      1
00:00:00 17/07/2015,         0.0,      1,        26.8,      1,        53.3,      1,         338,      1,         2.5,      1,       992.0,      1,     19413.2,      1
00:00:00 18/07/2015,         0.0,      1,        27.1,      1,        49.4,      1,         310,      1,         3.5,      1,       990.7,      1,     27180.8,      1
00:00:00 19/07/2015,         0.0,      1,        28.1,      1,        51.0,      1,         231,      1,         1.9,      1,       986.1,      1,     24998.2,      1
00:00:00 20/07/2015,         0.0,      1,        27.5,      1,        54.0,      1,         262,      1,         1.7,      1,       985.8,      1,     22452.7,      1
00:00:00 21/07/2015,         0.0,      1,        27.9,      1,        57.5,      1,         309,      1,         1.5,      1,       988.0,      1,     24454.9,      1
00:00:00 22/07/2015,         0.0,      1,        28.6,      1,        53.9,      1,         291,      1,         1.6,      1,       986.8,      1,     20958.8,      1
00:00:00 23/07/2015,         0.0,      1,        28.4,      1,        46.4,      1,         295,      1,         3.0,      1,       984.4,      1,     25514.6,      1
00:00:00 24/07/2015,         3.8,      1,        26.5,      1,        53.9,      1,         207,      1,         2.0,      1,       984.3,      1,     20727.5,      1
00:00:00 25/07/2015,         5.8,      1,        24.5,      1,        70.1,      1,         233,      1,         2.0,      1,       981.7,      1,     19646.5,      1
00:00:00 26/07/2015,         0.0,      1,        24.1,      1,        47.2,      1,         289,      1,         3.5,      1,       984.1,      1,     19894.0,      1
00:00:00 27/07/2015,         1.2,      1,        24.2,      1,        63.3,      1,         193,      1,         1.4,      1,       978.7,      1,     17958.8,      1
00:00:00 28/07/2015,         0.0,      1,        24.6,      1,        59.4,      1,         276,    145,         1.8,    145,       979.9,      1,     17692.1,      1
00:00:00 29/07/2015,         0.2,      1,        24.4,      1,        61.8,      1,         329,    145,         2.7,    145,       979.7,      1,     12318.3,      1
00:00:00 30/07/2015,         0.0,      1,        24.1,      1,        55.3,      1,         322,    145,         3.2,    145,       982.6,      1,     20062.4,      1
00:00:00 31/07/2015,         0.0,      1,        22.8,      1,        51.5,      1,         298,    145,         3.8,    145,       987.1,      1,     24047.9,      1
